transaction_date,campaign_type,symbol,author_price,amount,daily_low,daily_high,range_valid,future_3d_low,gap_to_future_low_pct,near_low_0_5,near_low_1,near_low_2,episode_range_percentile,stage_high_proxy,prior_20d_high,future_20d_low,future_20d_drawdown_pct,stage_high_20d_proxy,d1_open,d1_vs_author_pct,d4_open,d4_vs_author_pct,atr14,limit_0_5atr_filled,limit_1atr_filled,staged_price,staged_vs_author_pct
2025-03-03,recurring,IWY,223.79,2024.05,222.729996,231.449997,True,219.289993,2.0521,False,False,False,0.3701,False,243.0,205.0,9.1659,False,222.089996,-0.7596,219.779999,-1.7919,4.152856,True,True,220.805178,-1.3338
2025-03-03,recurring,VNQ,93.95,1982.9,93.800003,94.949997,True,91.639999,2.5207,False,False,False,0.6979,True,94.949997,88.290001,6.4107,True,94.330002,0.4045,91.900002,-2.182,1.230001,True,True,93.071251,-0.9353
2025-03-03,recurring,MOAT,90.84,2008.43,90.660004,92.660004,True,89.610001,1.3726,False,False,True,0.4033,False,95.019997,86.489998,5.0295,False,90.739998,-0.1101,91.110001,0.2972,0.965001,True,True,90.520624,-0.3516
2025-03-03,recurring,RSP,177.76,1965.31,177.309998,181.399994,True,174.199997,2.0436,False,False,False,0.4944,False,183.020004,168.839996,5.2831,False,177.270004,-0.2757,174.589996,-1.7833,2.009285,True,True,176.091518,-0.9386
2025-03-11,recurring,PFF,30.79,1980.44,30.75,30.93,True,30.790001,-0.0,True,True,True,0.093,False,31.99,28.700001,7.2822,False,31.0,0.682,31.129999,1.1043,0.213572,False,False,31.097499,0.9987
2025-03-11,recurring,IWY,210.76,1906.82,209.770004,215.029999,True,209.710007,0.5007,False,True,True,0.1533,False,243.0,180.649994,16.6676,False,215.539993,2.268,215.300003,2.1541,6.109287,False,False,215.360001,2.1826
2025-03-11,recurring,RSP,171.36,1894.9,170.960007,174.320007,True,168.839996,1.4925,False,False,True,0.4599,False,183.020004,150.350006,13.9741,False,172.610001,0.7295,172.550003,0.6944,2.771427,True,False,171.921073,0.3274
2025-03-11,recurring,VNQ,90.04,1990.89,89.910004,92.0,True,88.290001,1.9821,False,False,True,0.4717,False,94.949997,78.849998,14.1915,False,90.610001,0.6331,90.040001,0.0,1.589286,True,True,89.586518,-0.5036
2025-03-11,recurring,MOAT,88.9,1965.77,88.690002,90.760002,True,87.360001,1.7628,False,False,True,0.4529,False,93.209999,75.43,17.8576,False,89.519997,0.6974,88.82,-0.09,1.416429,True,True,88.503838,-0.4456
2025-04-03,recurring,MOAT,84.42,2036.03,83.300003,86.110001,True,75.43,11.9183,False,False,False,0.8418,True,92.849998,75.43,11.9183,False,81.300003,-3.6958,75.809998,-10.199,1.525714,True,True,80.915357,-4.1514
2025-04-03,recurring,PFF,30.08,1995.22,29.91,30.24,True,28.700001,4.8084,False,False,False,0.8961,True,31.459999,28.700001,4.8084,False,29.799999,-0.9309,28.83,-4.1556,0.233572,True,True,29.60991,-1.5628
2025-04-03,recurring,VNQ,89.3,1974.46,87.959999,90.790001,True,78.849998,13.253,False,False,False,0.8752,True,93.32,76.919998,16.0946,False,87.110001,-2.4524,78.330002,-12.2844,1.559285,True,True,85.425269,-4.339
2025-04-03,recurring,IWY,205.0,1854.95,202.259995,206.119995,True,180.649994,13.4791,False,False,False,0.956,True,222.089996,180.649994,13.4791,False,196.210007,-4.2878,187.369995,-8.6,4.982142,True,True,196.526697,-4.1333
2025-04-03,recurring,RSP,168.47,1863.11,166.460007,170.630005,True,150.350006,12.0519,False,False,False,0.8935,True,177.119995,150.350006,12.0519,False,162.850006,-3.3359,151.240005,-10.2273,2.844286,True,True,161.690896,-4.0239
2025-04-04,recurring,RSP,159.64,2085.26,156.940002,163.110001,True,150.350006,6.1789,False,False,False,0.5978,False,176.729996,150.350006,6.1789,False,153.639999,-3.7585,162.149994,1.5723,3.308572,True,True,157.526784,-1.3237
2025-04-04,recurring,PFF,29.46,2013.23,29.219999,29.799999,True,28.700001,2.6481,False,False,False,0.6281,False,31.459999,28.700001,2.6481,False,28.85,-2.0706,29.700001,0.8147,0.274286,True,True,29.264643,-0.6631
2025-04-04,recurring,MOAT,80.3,2017.45,78.68,81.459999,True,75.43,6.4563,False,False,False,0.5903,False,92.620003,75.43,6.4563,False,76.849998,-4.2964,81.610001,1.6314,1.739286,True,True,79.112768,-1.4785
2025-04-04,recurring,IWY,194.79,1957.84,190.529999,198.0,True,180.649994,7.8273,False,False,False,0.4821,False,221.570007,180.649994,7.8273,False,182.979996,-6.0629,203.770004,4.6101,5.602856,True,True,191.981429,-1.4418
2025-04-04,recurring,VNQ,85.65,1979.85,84.099998,87.25,True,76.919998,11.3495,False,False,False,0.8451,True,93.32,76.919998,11.3495,False,82.279999,-3.9346,83.419998,-2.6036,1.699285,True,True,83.612767,-2.3786
2025-04-07,recurring,IWY,187.47,2072.16,180.649994,198.440002,True,184.679993,1.5107,False,False,True,0.2325,False,221.570007,184.679993,1.5107,False,197.979996,5.6062,200.160004,6.7691,6.527143,False,False,199.615002,6.4784
2025-04-07,recurring,VNQ,81.77,2054.2,80.089996,85.32,True,76.919998,6.3053,False,False,False,0.5774,False,92.110001,76.919998,6.3053,False,83.949997,2.666,82.050003,0.3424,1.984286,True,True,81.640893,-0.1579
2025-04-07,recurring,PFF,29.13,2019.8,28.700001,29.59,True,28.719999,1.4276,False,False,True,0.3554,False,31.459999,28.719999,1.4276,False,29.42,0.9955,29.18,0.1716,0.327857,True,True,29.092054,-0.1303
2025-04-07,recurring,MOAT,77.44,2023.37,75.57,81.540001,True,75.43,2.6647,False,False,False,0.2436,False,90.760002,75.43,2.6647,False,80.550003,4.016,79.93,3.2154,2.102857,True,False,79.199644,2.2723
2025-04-07,recurring,RSP,154.33,2016.24,150.350006,161.690002,True,150.789993,2.3476,False,False,False,0.2561,False,176.320007,150.789993,2.3476,False,160.330002,3.8878,159.389999,3.2787,4.000714,True,False,157.859911,2.2872
2025-05-16,recurring,PFF,30.54,1994.74,30.379999,30.559999,True,30.0,1.8,False,False,True,0.8308,True,30.559999,29.860001,2.2773,False,30.379999,-0.5239,29.950001,-1.9319,0.215,True,True,30.271875,-0.8779
2025-05-16,recurring,IWY,232.59,2103.26,231.0,233.050003,True,228.039993,1.9953,False,False,True,0.8537,True,233.050003,226.0,2.9159,False,229.940002,-1.1393,228.850006,-1.608,3.764998,True,True,229.580628,-1.2939
2025-05-16,recurring,RSP,179.73,1986.98,177.889999,179.990005,True,175.410004,2.4628,False,False,False,0.9057,True,179.990005,173.0,3.8902,False,178.360001,-0.7623,175.130005,-2.5594,2.372143,True,True,177.347948,-1.3254
2025-05-16,recurring,VNQ,90.21,1994.49,89.029999,90.330002,True,87.330002,3.2978,False,False,False,0.929,True,90.370003,86.360001,4.4581,False,89.529999,-0.7538,87.459999,-3.0484,1.295715,True,True,88.866606,-1.4892
2025-05-16,recurring,MOAT,91.27,2017.89,90.25,91.43,True,88.949997,2.6082,False,False,False,0.9134,True,91.43,87.68,4.0944,False,90.519997,-0.8217,89.059998,-2.4214,1.358571,True,True,90.020535,-1.369
2025-06-13,recurring,PFF,30.15,1999.59,30.07,30.280001,True,30.120001,0.0996,True,True,True,0.3077,False,30.65,30.120001,0.0996,False,30.190001,0.1327,30.26,0.3648,0.19,False,False,30.2425,0.3068
2025-06-13,recurring,IWY,236.41,1901.23,235.089996,237.759995,True,234.929993,0.63,False,True,True,0.3737,False,239.770004,233.410004,1.2853,False,236.979996,0.2411,236.880005,0.1988,2.960716,False,False,236.905003,0.2094
2025-06-13,recurring,RSP,177.76,1965.3,176.869995,179.029999,True,177.029999,0.4124,True,True,True,0.308,False,180.179993,175.979996,1.0115,False,178.360001,0.3375,178.380005,0.3488,1.867856,False,False,178.375004,0.346
2025-06-13,recurring,VNQ,89.56,1980.27,89.239998,90.559998,True,89.269997,0.3249,True,True,True,0.1818,False,91.290001,87.18,2.73,False,90.18,0.6923,90.209999,0.7258,1.135002,False,False,90.202499,0.7174
2025-06-13,recurring,MOAT,91.43,1929.96,90.860001,92.110001,True,90.650002,0.8605,False,True,True,0.4727,False,93.269997,90.07,1.5099,False,91.580002,0.1641,91.419998,-0.0109,1.245713,True,False,91.306785,-0.1348
2025-07-07,recurring,VNQ,89.04,1968.73,88.769997,90.489998,True,88.760002,0.3155,True,True,True,0.1618,False,91.769997,88.290001,0.8495,False,88.980003,-0.0674,89.110001,0.0786,1.346429,False,False,89.077501,0.0421
2025-07-07,recurring,PFF,30.91,2018.9,30.84,31.040001,True,30.83,0.2595,True,True,True,0.1455,False,31.07,30.799999,0.3571,False,30.879999,-0.0971,31.280001,1.197,0.190714,False,False,31.18,0.8735
2025-07-07,recurring,MOAT,95.91,1928.14,95.57,96.779999,True,95.889999,0.0209,True,True,True,0.1423,False,97.089996,93.959999,2.0754,False,96.18,0.2815,96.889999,1.0218,1.126428,False,False,96.7125,0.8367
2025-07-07,recurring,IWY,246.48,1981.78,245.539993,247.580002,True,246.220001,0.1056,True,True,True,0.2487,False,248.880005,246.220001,0.1056,False,247.309998,0.3367,247.929993,0.5883,2.826429,False,False,247.774994,0.5254
2025-07-07,recurring,RSP,183.37,2026.97,182.699997,185.070007,True,183.550003,-0.0981,True,True,True,0.1768,False,185.520004,179.940002,1.9062,False,183.759995,0.2127,184.639999,0.6926,1.90714,False,False,184.419998,0.5726
2025-08-01,rebalance,PFF,31.01,12289.35,30.92,31.059999,True,31.08,-0.2252,True,True,True,0.2432,False,31.379999,31.030001,-0.0645,False,31.110001,0.3225,31.16,0.4837,0.172857,False,False,31.1475,0.4434
2025-08-01,rebalance,VNQ,88.98,12734.08,88.290001,90.099998,True,89.080002,-0.1123,True,True,True,0.3286,False,92.18,88.080002,1.0218,False,89.110001,0.1461,90.0,1.1463,1.220001,False,False,89.7775,0.8963
2025-08-01,rebalance,RSP,181.16,1278.06,179.940002,182.339996,True,182.270004,-0.609,True,True,True,0.2905,False,187.839996,182.110001,-0.5217,False,182.270004,0.6127,184.039993,1.5898,1.964999,False,False,183.597496,1.3455
2025-08-01,rebalance,SPMO,113.34,148474.24,112.303001,114.129997,True,114.080002,-0.6487,True,True,True,0.2495,False,117.129997,113.639999,-0.264,False,114.139999,0.7058,116.980003,3.2116,1.272215,False,False,116.270002,2.5851
2025-09-02,recurring,PFF,31.26,2010.59,31.120001,31.33,True,31.309999,-0.1597,True,True,True,0.2295,False,31.76,31.309999,-0.1597,False,31.33,0.2239,31.75,1.5675,0.150714,False,False,31.645,1.2316
2025-09-02,recurring,IWY,254.71,2047.59,253.289993,256.220001,True,257.23999,-0.9835,True,True,True,0.1403,False,262.899994,257.23999,-0.9835,False,258.049988,1.3113,262.119995,2.9092,2.883577,False,False,261.102493,2.5097
2025-09-02,recurring,SPMO,115.03,2080.45,114.258003,115.559998,True,114.949997,0.0696,True,True,True,0.1746,False,119.07,114.949997,0.0696,False,115.650002,0.539,117.644997,2.2733,1.453429,False,False,117.146248,1.8397
2025-09-02,recurring,RSP,186.73,2063.98,186.050003,187.339996,True,185.949997,0.4195,True,True,True,0.2026,False,189.990005,185.949997,0.4195,False,186.770004,0.0214,188.479996,0.9372,1.69786,False,False,188.052498,0.7082
2025-09-02,recurring,VNQ,91.09,2013.92,90.389999,91.510002,True,90.400002,0.7633,False,True,True,0.2767,False,92.620003,90.059998,1.1437,False,90.540001,-0.6038,91.540001,0.494,1.073573,True,False,91.043304,-0.0513
2025-10-09,recurring,SPMO,121.56,1954.9,121.220001,121.919998,True,118.449997,2.6256,False,False,False,0.7623,True,122.300003,117.699997,3.2795,False,122.014999,0.3743,121.93,0.3044,1.185571,True,True,121.321661,-0.1961
2025-10-09,recurring,RSP,189.15,2090.6,189.080002,191.309998,True,185.089996,2.1935,False,False,False,0.6527,False,192.300003,185.089996,2.1935,False,189.589996,0.2326,189.399994,0.1322,1.587146,True,True,188.727318,-0.2235
2025-10-09,recurring,VNQ,89.06,1969.16,89.040001,89.989998,True,88.080002,1.1126,False,False,True,0.5131,False,93.580002,87.860001,1.3658,False,89.519997,0.5165,89.910004,0.9544,0.902858,True,True,89.048928,-0.0124
2025-10-09,recurring,PFF,31.52,1995.5,31.459999,31.74,True,31.129999,1.2528,False,False,True,0.6393,False,32.259998,30.82,2.2713,False,31.51,-0.0317,31.530001,0.0317,0.173572,True,True,31.454911,-0.2065
2025-10-09,recurring,IWY,276.86,1947.96,276.23999,277.869995,True,268.0,3.306,False,False,False,0.8382,True,277.869995,268.0,3.306,False,277.769989,0.3287,274.049988,-1.015,2.802859,True,True,275.333922,-0.5512
2025-11-13,recurring,SPMO,117.7,2010.84,117.25,120.150002,True,115.019997,2.33,False,False,False,0.5224,False,124.555,112.660004,4.4736,False,116.269997,-1.215,116.029999,-1.4189,1.858572,True,True,116.228034,-1.2506
2025-11-13,recurring,VNQ,89.58,2070.29,89.260002,90.410004,True,88.57,1.1403,False,False,True,0.5489,False,92.93,88.110001,1.6684,False,89.629997,0.0558,89.199997,-0.4242,1.190001,True,False,89.253748,-0.3642
2025-11-13,recurring,RSP,188.27,2080.92,187.720001,190.330002,True,183.860001,2.3986,False,False,False,0.6816,True,192.330002,182.110001,3.3826,False,187.119995,-0.6108,184.860001,-1.8112,1.957141,True,True,186.396071,-0.9953
2025-11-13,recurring,IWY,275.15,1935.97,274.399994,279.630005,True,267.76001,2.7599,False,False,False,0.6226,False,288.98999,263.809998,4.2985,False,271.51001,-1.3229,270.380005,-1.7336,4.475,True,True,271.369379,-1.374
2025-11-13,recurring,PFF,30.88,1986.26,30.82,31.139999,True,30.58,0.981,False,True,True,0.5357,False,31.780001,30.26,2.0489,False,30.75,-0.421,30.58,-0.9715,0.193572,True,True,30.699911,-0.5832
2025-12-16,recurring,PFF,31.05,1997.14,31.02,31.129999,True,31.01,0.129,True,True,True,0.2105,False,31.200001,30.950001,0.3231,False,31.08,0.0966,31.15,0.3221,0.176429,False,False,31.1325,0.2657
2025-12-16,recurring,IWY,272.32,1916.19,272.130005,275.109985,True,269.309998,1.1177,False,False,True,0.4008,False,281.179993,269.309998,1.1177,False,274.630005,0.8483,278.429993,2.2437,2.931429,True,True,273.325713,0.3693
2025-12-16,recurring,SPMO,118.19,2019.18,117.949997,119.125,True,116.470001,1.4768,False,False,True,0.5104,False,121.919998,116.470001,1.4768,False,118.970001,0.66,120.084999,1.6033,1.418643,True,True,118.326759,0.1157
2025-12-16,recurring,RSP,191.8,1927.95,191.589996,193.960007,True,191.539993,0.1357,True,True,True,0.1074,False,195.470001,191.039993,0.3978,False,192.449997,0.3389,192.610001,0.4223,1.732146,False,False,192.57,0.4015
2025-12-16,recurring,VNQ,89.05,1969.02,88.93,89.980003,True,88.550003,0.5646,False,True,True,0.3472,False,91.599998,87.480003,1.7947,False,88.989998,-0.0674,87.650002,-1.5721,0.884998,True,False,88.224375,-0.9271
2026-01-08,recurring,PFF,31.35,2047.7,31.35,31.49,True,31.389999,-0.1274,True,True,True,-0.0,False,31.49,31.16,0.6098,False,31.4,0.1595,31.610001,0.8293,0.132143,False,False,31.5575,0.6619
2026-01-08,recurring,IWY,278.03,2234.19,275.25,278.089996,True,275.420013,0.9476,False,True,True,0.678,False,281.869995,259.959991,6.9511,True,276.459991,-0.5647,275.809998,-0.7985,2.688572,True,False,276.191425,-0.6613
2026-01-08,recurring,VNQ,88.14,2037.17,88.010002,89.629997,True,88.809998,-0.7544,True,True,True,0.0605,False,90.269997,88.809998,-0.7544,False,89.309998,1.3274,90.089996,2.2124,0.914285,False,False,89.894997,1.9911
2026-01-08,recurring,RSP,194.38,2148.13,194.169998,196.970001,True,196.580002,-1.1191,True,True,True,0.0496,False,197.479996,195.779999,-0.7151,False,197.0,1.3479,197.479996,1.5948,1.704285,False,False,197.359997,1.5331
2026-01-08,recurring,SPMO,120.13,2052.16,118.667999,120.129997,True,119.169998,0.8056,False,True,True,0.723,False,121.919998,115.709999,3.8199,False,119.379997,-0.6243,119.610001,-0.4329,1.153071,True,False,119.538366,-0.4925
2026-02-03,recurring,PFF,31.3,2044.39,31.23,31.52,True,31.16,0.4493,True,True,True,0.3889,False,32.02,31.030001,0.8701,False,31.379999,0.2556,31.379999,0.2556,0.175714,True,False,31.338035,0.1215
2026-02-03,recurring,SPMO,118.74,2028.49,118.169998,121.349998,True,115.709999,2.6186,False,False,False,0.5372,False,121.349998,115.709999,2.6186,False,119.419998,0.5727,119.699997,0.8085,1.646999,True,True,118.532374,-0.1749
2026-02-03,recurring,VNQ,89.65,1982.19,89.07,90.18,True,89.889999,-0.267,True,True,True,0.1752,False,92.82,89.889999,-0.267,False,90.239998,0.6581,92.160004,2.7998,1.155715,False,False,91.680002,2.2644
2026-02-03,recurring,IWY,266.84,1877.8,266.290009,273.820007,True,259.959991,2.6466,False,False,False,0.4964,False,280.470001,257.23999,3.7319,False,268.279999,0.5396,266.470001,-0.1387,4.165002,True,True,265.545624,-0.4851
2026-02-03,recurring,RSP,198.24,1992.35,196.979996,200.080002,True,198.119995,0.0606,True,True,True,0.2287,False,200.779999,198.119995,0.0606,False,199.220001,0.4944,201.610001,1.7,1.985,False,False,201.012501,1.3986
2026-03-03,recurring,RSP,202.02,1828.09,198.550003,203.029999,True,196.520004,2.7987,False,False,False,0.8053,True,205.240005,187.360001,7.8245,True,202.699997,0.3366,196.279999,-2.8413,2.743574,True,True,199.726159,-1.1355
2026-03-03,recurring,IWY,261.56,1840.87,257.23999,262.559998,True,259.970001,0.6116,False,True,True,0.5301,False,273.820007,238.75,9.5539,False,262.149994,0.2256,258.269989,-1.2578,4.38572,False,False,259.23999,-0.887
2026-03-03,recurring,PFF,31.27,1979.65,31.030001,31.34,True,31.030001,0.7734,False,True,True,0.5854,False,31.9,30.1,3.887,False,31.309999,0.1279,31.0,-0.8634,0.220714,True,True,31.129732,-0.4486
2026-03-03,recurring,VNQ,95.37,1917.35,93.68,95.75,True,93.07,2.4713,False,False,False,0.8582,True,96.230003,86.839996,9.8227,True,95.169998,-0.2097,92.68,-2.8206,1.247856,True,True,94.179554,-1.2482
2026-03-03,recurring,SPMO,119.2,2036.34,116.839996,119.68,True,117.417,1.5185,False,False,True,0.59,False,122.239998,107.239998,11.1526,False,119.5,0.2517,116.949997,-1.8876,2.041428,True,False,117.89482,-1.0949
2026-03-09,recurring,PFF,30.95,1990.65,30.879999,31.190001,True,30.82,0.4218,True,True,True,0.2889,False,31.9,30.1,2.8239,False,31.15,0.6462,30.889999,-0.1939,0.225714,True,False,30.941785,-0.0265
2026-03-09,recurring,VNQ,92.11,1944.23,91.550003,94.080002,True,91.650002,0.5019,False,True,True,0.1924,False,96.230003,86.839996,6.0686,False,93.489998,1.4982,92.910004,0.8685,1.31357,False,False,93.055002,1.0259
2026-03-09,recurring,RSP,194.82,1958.14,193.970001,199.25,True,193.509995,0.677,False,True,True,0.2158,False,205.240005,187.360001,3.9816,False,198.440002,1.8581,195.020004,0.1027,2.861429,False,False,195.875004,0.5415
2026-03-09,recurring,SPMO,116.6,1992.15,116.230003,119.580002,True,116.910004,-0.2652,True,True,True,0.0904,False,122.239998,107.239998,8.7281,False,119.379997,2.3842,117.5,0.7719,2.064142,False,False,117.969999,1.175
2026-03-09,recurring,IWY,257.79,1814.47,257.459991,264.429993,True,258.98999,-0.4633,True,True,True,0.0393,False,270.51001,238.75,7.9749,False,263.690002,2.2887,259.799988,0.7797,4.378577,False,False,260.772491,1.1569
2026-04-17,recurring,VNQ,96.64,1942.75,95.389999,96.809998,True,94.129997,2.6665,False,False,False,0.8567,True,96.809998,93.779999,3.0497,False,96.5,-0.1449,94.860001,-1.8419,1.302855,True,True,95.671429,-1.0022
2026-04-17,recurring,SPMO,128.23,1933.39,127.339996,128.429993,True,126.260002,1.5603,False,False,True,0.6864,True,128.429993,126.260002,1.5603,False,128.300003,0.0546,129.080002,0.6629,2.521428,True,False,128.357323,0.0993
2026-04-17,recurring,RSP,203.14,2041.35,201.630005,204.080002,True,201.940002,0.5942,False,True,True,0.4254,False,204.080002,199.699997,1.7226,False,202.690002,-0.2215,202.440002,-0.3446,2.548571,False,False,202.502502,-0.3138
2026-04-17,recurring,PFF,31.46,1991.93,31.42,31.549999,True,31.24,0.7042,False,True,True,0.7097,False,31.549999,31.15,0.9952,False,31.43,-0.0954,31.48,0.0636,0.228571,True,False,31.433928,-0.0829
2026-04-17,recurring,IWY,277.79,1954.48,276.359985,279.109985,True,274.619995,1.1543,False,False,True,0.5838,False,279.109985,273.839996,1.4424,False,277.570007,-0.0792,278.5,0.2556,4.780004,True,False,277.492501,-0.1071
2026-05-15,recurring,VNQ,93.99,2077.72,93.779999,95.120003,True,94.040001,-0.0532,True,True,True,0.0772,False,97.370003,93.68,0.3309,False,94.040001,0.0532,96.040001,2.1811,1.197142,False,False,95.540001,1.6491
2026-05-15,recurring,RSP,201.66,2026.55,201.449997,202.919998,True,200.699997,0.4783,True,True,True,0.2918,False,205.529999,200.699997,0.4783,False,201.880005,0.1091,202.940002,0.6347,1.977145,False,False,202.675003,0.5033
2026-05-15,recurring,SPMO,143.93,2024.97,143.210007,144.869995,True,138.050003,4.2593,False,False,False,0.8622,True,147.869995,138.050003,4.2593,False,144.710007,0.5419,142.729996,-0.8337,3.232499,True,True,142.612813,-0.9152
2026-05-15,recurring,IWY,293.04,2061.23,291.059998,295.100006,True,288.470001,1.5842,False,False,True,0.6893,True,296.109985,278.899994,5.0699,True,292.410004,-0.215,291.649994,-0.4743,3.574286,True,True,291.194642,-0.6297
2026-05-15,recurring,PFF,31.32,2014.43,31.23,31.440001,True,30.93,1.2609,False,False,True,0.7647,True,31.790001,30.700001,2.0195,False,31.25,-0.2235,31.110001,-0.6705,0.195,True,True,31.176875,-0.457
2026-06-05,recurring,VNQ,96.85,2043.8,95.690002,97.519997,True,95.339996,1.5838,False,False,True,0.4919,False,97.709999,95.339996,1.5838,False,96.830002,-0.0206,97.860001,1.0429,1.227143,True,True,96.637322,-0.2196
2026-06-05,recurring,RSP,208.7,2096.95,207.289993,210.360001,True,205.740005,1.4387,False,False,True,0.6407,False,210.949997,205.740005,1.4387,False,208.639999,-0.0287,207.339996,-0.6517,2.032857,True,True,207.582678,-0.5354
2026-06-05,recurring,SPMO,147.5,2074.95,144.0,149.483994,True,141.550003,4.2035,False,False,False,0.625,False,155.740005,141.550003,4.2035,False,148.160004,0.4475,145.539993,-1.3288,3.674928,True,True,145.796901,-1.1546
2026-06-05,recurring,IWY,291.9,2053.25,287.200012,295.950012,True,279.690002,4.3655,False,False,False,0.7509,True,303.119995,274.170013,6.4668,False,290.149994,-0.5995,281.209991,-3.6622,3.705006,True,True,287.400619,-1.5414
2026-06-05,recurring,PFF,30.96,2022.32,30.83,31.23,True,30.700001,0.8469,False,True,True,0.4906,False,31.790001,30.23,2.4148,False,31.02,0.1938,30.799999,-0.5168,0.205714,True,True,30.857857,-0.3299
2026-07-08,recurring,SPMO,148.57,1941.36,147.899994,150.804001,True,149.261002,-0.4629,True,True,True,0.0926,False,162.300003,,,,154.679993,4.1125,,,5.315357,False,False,,
2026-07-08,recurring,VNQ,97.4,2055.35,96.730003,98.269997,True,96.57,0.8595,False,True,True,0.4611,False,99.150002,,,,97.029999,-0.3799,,,1.529287,True,False,,
2026-07-08,recurring,RSP,211.73,2127.24,211.440002,213.699997,True,212.479996,-0.353,True,True,True,0.0714,False,216.369995,,,,212.839996,0.5243,,,2.459997,False,False,,
2026-07-08,recurring,IWY,281.35,1979.4,280.649994,285.179993,True,284.709991,-1.1801,True,True,True,0.0706,False,292.369995,,,,286.859985,1.9584,,,5.469999,False,False,,
2026-07-08,recurring,PFF,30.3,2009.61,30.280001,30.5,True,30.33,-0.0989,True,True,True,0.0588,False,31.32,,,,30.459999,0.528,,,0.265714,False,False,,
